SRA_ID	Name	BioProject	SNPversity ID
CRX444999	lx00_1	PRJCA009749	lx00_1_CRX444999
CRX445001	16SD007	PRJCA009749	16SD007_CRX445001
CRX445006	16SD034	PRJCA009749	16SD034_CRX445006
CRX445009	16SD044	PRJCA009749	16SD044_CRX445009
CRX445014	16SD088	PRJCA009749	16SD088_CRX445014
CRX445026	50034	PRJCA009749	50034_CRX445026
CRX445027	50035	PRJCA009749	50035_CRX445027
CRX445030	50073	PRJCA009749	50073_CRX445030
CRX445037	5660	PRJCA009749	5660_CRX445037
CRX445038	5661	PRJCA009749	5661_CRX445038
CRX445040	41006	PRJCA009749	41006_CRX445040
CRX445044	M08N171	PRJCA009749	M08N171_CRX445044
CRX445045	MZ_315	PRJCA009749	MZ_315_CRX445045
CRX445049	M09N041	PRJCA009749	M09N041_CRX445049
CRX445050	M05N32	PRJCA009749	M05N32_CRX445050
CRX445054	M75	PRJCA009749	M75_CRX445054
CRX445057	M6021C546	PRJCA009749	M6021C546_CRX445057
CRX445059	M08N144	PRJCA009749	M08N144_CRX445059
CRX445060	M9N165	PRJCA009749	M9N165_CRX445060
CRX445065	M09N160	PRJCA009749	M09N160_CRX445065
CRX445074	M45589	PRJCA009749	M45589_CRX445074
CRX445075	M45172	PRJCA009749	M45172_CRX445075
CRX445076	M15044	PRJCA009749	M15044_CRX445076
CRX445077	M35119	PRJCA009749	M35119_CRX445077
CRX445078	M15208	PRJCA009749	M15208_CRX445078
CRX445079	M35457	PRJCA009749	M35457_CRX445079
CRX445081	M45199	PRJCA009749	M45199_CRX445081
CRX445084	M35124	PRJCA009749	M35124_CRX445084
CRX445086	M15131	PRJCA009749	M15131_CRX445086
CRX445096	ly328	PRJCA009749	ly328_CRX445096
CRX445097	LY2211	PRJCA009749	LY2211_CRX445097
CRX445099	Wu9086	PRJCA009749	Wu9086_CRX445099
CRX445100	5172	PRJCA009749	5172_CRX445100
CRX445102	Wu6127	PRJCA009749	Wu6127_CRX445102
CRX445103	Wu6006	PRJCA009749	Wu6006_CRX445103
CRX445106	XD973	PRJCA009749	XD973_CRX445106
CRX445107	J398	PRJCA009749	J398_CRX445107
CRX445108	Z78	PRJCA009749	Z78_CRX445108
CRX445109	Jin103	PRJCA009749	Jin103_CRX445109
CRX445114	Y687	PRJCA009749	Y687_CRX445114
CRX445115	Y3_2	PRJCA009749	Y3_2_CRX445115
CRX445116	806	PRJCA009749	806_CRX445116
CRX445117	950	PRJCA009749	950_CRX445117
CRX445119	ly5405	PRJCA009749	ly5405_CRX445119
CRX445120	ly5502	PRJCA009749	ly5502_CRX445120
CRX445122	ly5901	PRJCA009749	ly5901_CRX445122
CRX445127	KW4M029	PRJCA009749	KW4M029_CRX445127
CRX445131	W08	PRJCA009749	W08_CRX445131
CRX445136	Nan7041_5	PRJCA009749	Nan7041_5_CRX445136
CRX445151	Y1642	PRJCA009749	Y1642_CRX445151
CRX445153	Y1665	PRJCA009749	Y1665_CRX445153
CRX445154	Y1674	PRJCA009749	Y1674_CRX445154
CRX445161	Y1697	PRJCA009749	Y1697_CRX445161
CRX445164	Y1703	PRJCA009749	Y1703_CRX445164
CRX445165	Y1704	PRJCA009749	Y1704_CRX445165
CRX445167	Y1706	PRJCA009749	Y1706_CRX445167
CRX445174	Y1745	PRJCA009749	Y1745_CRX445174
CRX445176	Y1751	PRJCA009749	Y1751_CRX445176
CRX445178	Y1754	PRJCA009749	Y1754_CRX445178
CRX445179	Y1755	PRJCA009749	Y1755_CRX445179
CRX445181	Y1757	PRJCA009749	Y1757_CRX445181
CRX445193	TD5937	PRJCA009749	TD5937_CRX445193
CRX445202	Jindan35M	PRJCA009749	Jindan35M_CRX445202
CRX445203	T276	PRJCA009749	T276_CRX445203
CRX445204	Jinyu811F	PRJCA009749	Jinyu811F_CRX445204
CRX445205	C822	PRJCA009749	C822_CRX445205
CRX445207	X232	PRJCA009749	X232_CRX445207
CRX445208	Ds_12a	PRJCA009749	Ds_12a_CRX445208
CRX445211	178_1	PRJCA009749	178_1_CRX445211
CRX445218	Jin0_3	PRJCA009749	Jin0_3_CRX445218
CRX445219	X8531	PRJCA009749	X8531_CRX445219
CRX445220	X48B	PRJCA009749	X48B_CRX445220
CRX445225	DXA095	PRJCA009749	DXA095_CRX445225
CRX445226	DXA105	PRJCA009749	DXA105_CRX445226
CRX445232	DXB007	PRJCA009749	DXB007_CRX445232
CRX445234	DXB060	PRJCA009749	DXB060_CRX445234
CRX445237	DXB161	PRJCA009749	DXB161_CRX445237
CRX445239	DXB165	PRJCA009749	DXB165_CRX445239
CRX445240	DXB167	PRJCA009749	DXB167_CRX445240
CRX445241	DXB171	PRJCA009749	DXB171_CRX445241
CRX445243	DXB198	PRJCA009749	DXB198_CRX445243
CRX445249	XF063	PRJCA009749	XF063_CRX445249
CRX445251	LK58_8	PRJCA009749	LK58_8_CRX445251
CRX445256	ly5711	PRJCA009749	ly5711_CRX445256
CRX445257	LongF0202	PRJCA009749	LongF0202_CRX445257
CRX445259	LongF0402	PRJCA009749	LongF0402_CRX445259
CRX445261	LongF1011	PRJCA009749	LongF1011_CRX445261
CRX445263	LongF2224	PRJCA009749	LongF2224_CRX445263
CRX445264	B97	PRJCA009749	B97_CRX445264
CRX445267	CML322	PRJCA009749	CML322_CRX445267
CRX445268	CML333	PRJCA009749	CML333_CRX445268
CRX445284	72_125	PRJCA009749	72_125_CRX445284
CRX445285	HR962	PRJCA009749	HR962_CRX445285
CRX445290	Luyuan133	PRJCA009749	Luyuan133_CRX445290
CRX445291	897	PRJCA009749	897_CRX445291
CRX445293	Chang7_2	PRJCA009749	Chang7_2_CRX445293
CRX445295	196	PRJCA009749	196_CRX445295
CRX445297	Ji35	PRJCA009749	Ji35_CRX445297
CRX445299	8723	PRJCA009749	8723_CRX445299
CRX445300	5237	PRJCA009749	5237_CRX445300
CRX445301	75_14Gao	PRJCA009749	75_14Gao_CRX445301
CRX445305	Shuangtaiwu	PRJCA009749	Shuangtaiwu_CRX445305
CRX445309	Ji856	PRJCA009749	Ji856_CRX445309
CRX445312	CML61	PRJCA009749	CML61_CRX445312
CRX445314	Zhongyin10	PRJCA009749	Zhongyin10_CRX445314
CRX445315	OO6	PRJCA009749	OO6_CRX445315
CRX445316	Jiu138_5	PRJCA009749	Jiu138_5_CRX445316
CRX445318	Ning36	PRJCA009749	Ning36_CRX445318
CRX445323	Ning37	PRJCA009749	Ning37_CRX445323
CRX445325	707	PRJCA009749	707_CRX445325
CRX445332	Feng263	PRJCA009749	Feng263_CRX445332
CRX445336	91Huang5	PRJCA009749	91Huang5_CRX445336
CRX445338	Gan41	PRJCA009749	Gan41_CRX445338
CRX445350	Jinruo	PRJCA009749	Jinruo_CRX445350
CRX445359	Zhangjin6	PRJCA009749	Zhangjin6_CRX445359
CRX445363	Yue20_3	PRJCA009749	Yue20_3_CRX445363
CRX445365	Chengbei711	PRJCA009749	Chengbei711_CRX445365
CRX445371	Lan766_4_2	PRJCA009749	Lan766_4_2_CRX445371
CRX445376	Tai1_Lg	PRJCA009749	Tai1_Lg_CRX445376
CRX445383	Danhuang02	PRJCA009749	Danhuang02_CRX445383
CRX445385	Ziduosui	PRJCA009749	Ziduosui_CRX445385
CRX445388	Duo229	PRJCA009749	Duo229_CRX445388
CRX445391	Fu8529	PRJCA009749	Fu8529_CRX445391
CRX445394	B12	PRJCA009749	B12_CRX445394
CRX445402	Cheng435	PRJCA009749	Cheng435_CRX445402
CRX445409	Ji876	PRJCA009749	Ji876_CRX445409
CRX445411	Zongxi241	PRJCA009749	Zongxi241_CRX445411
CRX445414	Guangyou5	PRJCA009749	Guangyou5_CRX445414
CRX445418	Lv28	PRJCA009749	Lv28_CRX445418
CRX445425	91Huang15	PRJCA009749	91Huang15_CRX445425
CRX445426	Yuanwu02	PRJCA009749	Yuanwu02_CRX445426
CRX445429	Qi319	PRJCA009749	Qi319_CRX445429
CRX445438	Zhong128	PRJCA009749	Zhong128_CRX445438
CRX445442	Ye488	PRJCA009749	Ye488_CRX445442
CRX445446	32	PRJCA009749	32_CRX445446
CRX445447	Ye8112	PRJCA009749	Ye8112_CRX445447
CRX445451	FR218	PRJCA009749	FR218_CRX445451
CRX445453	Zheng58	PRJCA009749	Zheng58_CRX445453
CRX445460	75_322	PRJCA009749	75_322_CRX445460
CRX445464	L069	PRJCA009749	L069_CRX445464
CRX445466	L005	PRJCA009749	L005_CRX445466
CRX445467	Shen135	PRJCA009749	Shen135_CRX445467
CRX445471	Zun90110	PRJCA009749	Zun90110_CRX445471
CRX445474	ShuangM9B_1	PRJCA009749	ShuangM9B_1_CRX445474
CRX445478	Yue267_3_1	PRJCA009749	Yue267_3_1_CRX445478
CRX445479	CN165	PRJCA009749	CN165_CRX445479
CRX445487	P39_su	PRJCA009749	P39_su_CRX445487
CRX445493	Guan17_1	PRJCA009749	Guan17_1_CRX445493
CRX445496	RW64A	PRJCA009749	RW64A_CRX445496
CRX445510	112_O2	PRJCA009749	112_O2_CRX445510
CRX445511	BaiU8112	PRJCA009749	BaiU8112_CRX445511
CRX445516	Daqiu36	PRJCA009749	Daqiu36_CRX445516
CRX445519	Jing404	PRJCA009749	Jing404_CRX445519
CRX445520	Tianya4	PRJCA009749	Tianya4_CRX445520
CRX445523	55113_3_3_5	PRJCA009749	55113_3_3_5_CRX445523
CRX445525	De811	PRJCA009749	De811_CRX445525
CRX445527	Lo1125	PRJCA009749	Lo1125_CRX445527
CRX445530	Zong31	PRJCA009749	Zong31_CRX445530
CRX445531	Zong3	PRJCA009749	Zong3_CRX445531
CRX445535	CIMBL58	PRJCA009749	CIMBL58_CRX445535
CRX445536	975_12	PRJCA009749	975_12_CRX445536
CRX445537	526018	PRJCA009749	526018_CRX445537
CRX445540	GEMS3	PRJCA009749	GEMS3_CRX445540
CRX445544	GEMS28	PRJCA009749	GEMS28_CRX445544
CRX445545	GEMS54	PRJCA009749	GEMS54_CRX445545
CRX445546	GEMS65	PRJCA009749	GEMS65_CRX445546
CRX445549	Z001E0010	PRJCA009749	Z001E0010_CRX445549
CRX445550	Z004E0173	PRJCA009749	Z004E0173_CRX445550
CRX445553	Z013E0072	PRJCA009749	Z013E0072_CRX445553
CRX445559	Z021E0138	PRJCA009749	Z021E0138_CRX445559
CRX445562	Z026E0069	PRJCA009749	Z026E0069_CRX445562
CRX445564	PHJ75	PRJCA009749	PHJ75_CRX445564
CRX445565	792	PRJCA009749	792_CRX445565
CRX445569	78002A	PRJCA009749	78002A_CRX445569
CRX445571	LH194	PRJCA009749	LH194_CRX445571
CRX445572	LH195	PRJCA009749	LH195_CRX445572
CRX445573	LH202	PRJCA009749	LH202_CRX445573
CRX445575	NC292	PRJCA009749	NC292_CRX445575
CRX445585	PHJ65	PRJCA009749	PHJ65_CRX445585
CRX445586	LH128	PRJCA009749	LH128_CRX445586
CRX445588	LH215	PRJCA009749	LH215_CRX445588
CRX445590	A059	PRJCA009749	A059_CRX445590
CRX445591	A072	PRJCA009749	A072_CRX445591
CRX445596	C052	PRJCA009749	C052_CRX445596
CRX445597	C061	PRJCA009749	C061_CRX445597
CRX445599	E101	PRJCA009749	E101_CRX445599
CRX445603	J006	PRJCA009749	J006_CRX445603
CRX445605	Suixi704	PRJCA009749	Suixi704_CRX445605
CRX445615	NC294	PRJCA009749	NC294_CRX445615
CRX445616	NC310	PRJCA009749	NC310_CRX445616
CRX445618	Oh43E	PRJCA009749	Oh43E_CRX445618
CRX445622	A619	PRJCA009749	A619_CRX445622
CRX445628	LH210	PRJCA009749	LH210_CRX445628
CRX445629	LH211	PRJCA009749	LH211_CRX445629
CRX445630	LH196	PRJCA009749	LH196_CRX445630
CRX445634	PHP76	PRJCA009749	PHP76_CRX445634
CRX445635	PHW06	PRJCA009749	PHW06_CRX445635
CRX445639	NL001	PRJCA009749	NL001_CRX445639
CRX445641	Lp215D	PRJCA009749	Lp215D_CRX445641
CRX445642	PHJ89	PRJCA009749	PHJ89_CRX445642
CRX445644	PHR61	PRJCA009749	PHR61_CRX445644
CRX445645	PHT11	PRJCA009749	PHT11_CRX445645
CRX445646	MBSJ	PRJCA009749	MBSJ_CRX445646
CRX445648	LH209	PRJCA009749	LH209_CRX445648
CRX445649	MM402A	PRJCA009749	MM402A_CRX445649
CRX445651	LH197	PRJCA009749	LH197_CRX445651
CRX445653	LH216	PRJCA009749	LH216_CRX445653
CRX445654	LH222	PRJCA009749	LH222_CRX445654
CRX445657	ICI893	PRJCA009749	ICI893_CRX445657
CRX445658	ICI986	PRJCA009749	ICI986_CRX445658
CRX445663	PHPR5	PRJCA009749	PHPR5_CRX445663
CRX445671	LH200	PRJCA009749	LH200_CRX445671
CRX445675	3IJI1	PRJCA009749	3IJI1_CRX445675
CRX445681	PHMK0	PRJCA009749	PHMK0_CRX445681
CRX445686	LH185	PRJCA009749	LH185_CRX445686
CRX445689	ZS1791	PRJCA009749	ZS1791_CRX445689
CRX445690	SeagullSeventeen	PRJCA009749	SeagullSeventeen_CRX445690
CRX445691	LH38	PRJCA009749	LH38_CRX445691
CRX445694	LH132	PRJCA009749	LH132_CRX445694
CRX445699	6103	PRJCA009749	6103_CRX445699
CRX445704	78010	PRJCA009749	78010_CRX445704
CRX445709	778	PRJCA009749	778_CRX445709
CRX445712	NS701	PRJCA009749	NS701_CRX445712
CRX445713	78371A	PRJCA009749	78371A_CRX445713
CRX445714	IBB15	PRJCA009749	IBB15_CRX445714
CRX445717	740	PRJCA009749	740_CRX445717
CRX445718	787	PRJCA009749	787_CRX445718
CRX445719	793	PRJCA009749	793_CRX445719
CRX445720	LH65	PRJCA009749	LH65_CRX445720
CRX445722	W8304	PRJCA009749	W8304_CRX445722
CRX445723	11430	PRJCA009749	11430_CRX445723
CRX445725	2MA22	PRJCA009749	2MA22_CRX445725
CRX445726	78551S	PRJCA009749	78551S_CRX445726
CRX445727	87916W	PRJCA009749	87916W_CRX445727
CRX445728	HB8229	PRJCA009749	HB8229_CRX445728
CRX445729	MBST	PRJCA009749	MBST_CRX445729
CRX445730	PHH93	PRJCA009749	PHH93_CRX445730
CRX445731	PHP02	PRJCA009749	PHP02_CRX445731
CRX445733	PHT60	PRJCA009749	PHT60_CRX445733
CRX445735	NS501	PRJCA009749	NS501_CRX445735
CRX445736	OQ603	PRJCA009749	OQ603_CRX445736
CRX445738	1538	PRJCA009749	1538_CRX445738
CRX445739	WIL903	PRJCA009749	WIL903_CRX445739
CRX445741	L139	PRJCA009749	L139_CRX445741
CRX445743	PHJ70	PRJCA009749	PHJ70_CRX445743
CRX445745	PHN37	PRJCA009749	PHN37_CRX445745
CRX445747	PHT22	PRJCA009749	PHT22_CRX445747
CRX445749	PHW43	PRJCA009749	PHW43_CRX445749
CRX445751	LH127	PRJCA009749	LH127_CRX445751
CRX445755	F118	PRJCA009749	F118_CRX445755
CRX445760	2FAD8	PRJCA009749	2FAD8_CRX445760
CRX445766	CQ702RC	PRJCA009749	CQ702RC_CRX445766
CRX445769	PHBB3	PRJCA009749	PHBB3_CRX445769
CRX445772	ML606	PRJCA009749	ML606_CRX445772
CRX445774	LH54	PRJCA009749	LH54_CRX445774
CRX445775	LH52	PRJCA009749	LH52_CRX445775
CRX445781	H8431	PRJCA009749	H8431_CRX445781
CRX445783	PHP55	PRJCA009749	PHP55_CRX445783
